Isbn,Author_id
3320013041,9782
3320013041,9783
343017581X,9784
343017581X,9785
0671725017,9786
0062510533,9787
1561710059,9788
0722535724,3419
0966164202,8718
1852304960,9789
0062514083,9790
042518286X,570
0394712528,178
0553250426,1689
0394714342,178
0821772287,4176
0590130048,9791
0590130048,9792
0425136612,2032
0446602698,7900
0312975112,2261
0425060055,2962
0671039903,1208
0373243286,368
0425163865,2173
0553252828,2734
0812501756,9793
0446604208,2573
0345317386,3735
0345311809,3735
0425076717,4210
0440169127,9794
0706406974,9795
0440117437,542
038055111X,9796
038055111X,9797
0446363251,9798
0935312390,9799
0935312390,9800
0679785892,3327
0679785892,4856
0020360754,1242
1586420232,9801
0060974990,5730
0671797867,4811
0375701966,3274
0802136346,7023
0330282565,9802
0310480000,9803
0310480000,9804
006093056X,6332
0060099062,9805
0312310439,9806
0310501016,9484
0310501016,1583
0310501016,9807
0812535707,3871
0553274074,9691
0380754134,2579
0804112894,5077
0440526701,9808
0743243307,3617
0520223446,9809
0440223806,5104
0399146032,9810
0786885238,350
0880015233,9811
0880015233,9812
0380820048,937
0553288555,132
0399149716,9813
0393049779,9814
0849929660,9815
0849929660,9816
0849929660,9817
0374524602,9818
1887166009,9819
1887166009,9820
0679420991,9821
0394574567,9821
0801865212,9822
0801865212,9823
0801865212,9824
1568651732,9825
060980877X,3230
0671748408,9826
0449909557,606
0020236107,5103
0465021182,5142
0465021182,9827
0446677507,9828
055356949X,1159
0440223032,9829
1586480316,9830
0553262386,1081
0060957271,9831
0028617274,9832
0446301582,1774
1885171080,9833
1885171080,9834
1885171080,9835
0425046605,7753
0743457838,9836
1841192538,9837
1559701501,9838
0060596325,9839
0449912116,1722
0140255893,1722
0679446400,1722
0449911632,1722
0552998478,9840
0743469763,9841
0743469763,9842
0553584480,60
0802139590,2035
0684852225,1242
186207044X,9843
0449908585,138
0156029987,5612
1841955485,9844
0226743497,6336
0571179282,9845
0671032631,9846
0340278269,9847
0684837242,9848
0330328085,4617
0340750464,9849
0743203712,9850
0393319296,949
0786861495,9851
0679410325,254
0671737996,9852
0671737996,9853
0609809431,9854
0449206211,435
0759629625,9855
0812521617,9856
055320663X,533
0671631845,533
0671742760,533
0671001809,533
0670858692,142
0740721909,2019
0553814516,9857
0441000525,9858
0872235130,9859
0441023622,1174
0441023622,9860
0759550182,9861
0786862572,2106
0140282025,9862
0446531316,551
0380708353,6188
0446356522,2244
0380007762,2236
0553578936,1113
0515124621,2169
0671737600,625
0671870963,1744
0553567756,1785
0451138775,1481
0515121398,2563
0671744607,1089
038071504X,6188
0312954212,4960
0451403673,2156
051512219X,2169
0440216575,235
0671525743,625
0380757478,1996
0061094595,742
067101417X,1089
0671742558,625
1551660571,2169
0440217032,2810
0671521438,8336
006108459X,673
0440216907,1484
0671744186,1332
0553575244,1113
0553582542,9863
044689270X,9864
0451162919,895
0671737627,625
0763618292,9865
0345442768,9866
0345396812,9867
0375758682,9868
0060518049,254
0340733950,1988
034539643X,3947
0451198239,9869
0061099368,131
0061097829,4359
0812584341,4274
3453071174,25
3453071174,9870
3404120604,3051
0140258825,1749
1550590154,9871
0394536967,6153
1895449553,9872
1565049055,9873
1565049055,9874
031207090X,9875
1568650922,483
0684810948,9876
0399134239,4339
0553053868,9877
0525939857,5477
0312858817,865
0399143122,9878
068810973X,9879
0679425136,1988
0671679473,9880
0671692976,9881
1556112289,9882
0671870602,1276
1895897653,9883
1897580193,4761
0060183039,9884
0688143679,551
0805059237,9885
0773728805,9886
0671864866,2777
0763615757,9887
0789420279,9888
0789420279,9889
0789402017,9888
0789402017,9889
0789402017,9890
0395898714,731
0395898714,9891
0395898714,9892
1929132123,438
0679600213,2916
0394827406,9893
0451527046,1510
0451527046,9894
0486404277,5436
0486404277,181
0517189585,1758
1859846815,9895
1859846815,9896
0261103431,9897
0060932678,149
0156949601,1696
0664243916,3693
0345442822,223
0393322815,9898
0671638688,8083
0773517634,9899
1550546163,9900
1550546163,9901
0670031372,9902
0809468700,9903
0809468549,9904
0805017224,9905
0805017224,9906
0582438349,9907
0192815970,7436
0192815970,9908
0393967913,57
0393967913,9909
1563893304,9910
0670894710,9902
0451627318,9911
0836221362,1498
0836217691,1498
0806973404,9912
0836218051,1498
0836218523,1498
0836218833,1498
0836218787,1498
0836218663,1498
0836218620,1498
0836220889,1498
0374339716,3522
0374339716,9913
0374339716,976
0374339716,9914
0394558235,573
0517189682,954
1570981094,9915
0140440046,9916
1853260495,9917
1853260495,9918
3426617463,1387
3442357780,969
3442357780,9919
3442133513,9920
3442133513,9921
3442726840,9922
3404604989,9923
344245204X,7943
344245204X,7944
3404143744,934
3404132998,142
3453171721,60
3404141849,934
3404142187,934
3453177541,579
3453162900,934
3453036972,142
3453088883,142
3404131606,142
340413088X,142
3453021347,142
3453003128,142
3404130014,142
3404130014,9924
0451190750,142
0451190750,3292
3453002393,3292
3453002393,142
0451524276,2922
0451524276,9925
0395193958,731
1874166986,9926
1874166986,4136
0671619829,9927
0704339927,9928
0843136170,9929
0816735662,9930
0771056222,9931
0771056281,9931
0679762698,1387
3546002474,9932
3546002474,9933
0517701405,9934
0517701405,4843
0679741151,9935
0553210599,501
0684873052,1164
0684873052,4383
0974218006,9936
0441783600,9937
0140244816,5656
0812509250,871
0812532554,871
0061000116,3941
088240041X,9938
0140043888,1496
0425068323,9939
0451523407,3086
0451523407,9940
0425143945,9941
0553278029,1866
0515133639,2649
0671868098,9942
0380804174,9943
0345417976,350
0451525469,86
0451525469,9944
0020199309,9945
0061031151,6658
0060921714,1224
0439286034,9946
0393324494,402
0393324494,9947
0393324494,9948
0393324494,9949
0679722661,2927
0673982432,6718
0312980329,9950
3499180936,2072
3499180936,9951
0451410823,9952
0394579259,2342
0385425627,1445
0312984685,9953
1551667053,583
0440217466,542
0385720726,3307
0936728779,9954
0936728787,9954
0936728485,9955
0936728485,9956
0380719223,2170
0345428811,2352
3442434130,9957
3442434130,9958
3442351588,9957
3442351588,7789
3453150147,1757
3453150147,9959
3404128397,4285
3453151704,9960
3548245897,6611
3548245897,51
0898151953,9961
0140195831,6068
1568360487,9962
1568360487,9963
0375401466,974
0916890015,9964
0916890015,9965
0743202236,9966
0440412226,841
038508854X,9967
1559718641,9968
0590632744,2199
0590632744,2700
0439343518,1422
0439343518,1421
0765345706,9969
0448416484,9970
0448416484,9971
0590477625,1171
0590457268,1171
0590252372,6670
0671887351,8469
0679429948,9972
1570360421,9973
0613003225,4376
0807281530,1171
0786888067,375
3453213394,3020
0375508112,9974
0312254385,936
0425176169,368
0374423296,9975
0374423296,939
0440223202,64
0802839061,9976
0156029030,5127
0316666335,9977
0670852945,9978
0761133208,9979
0060915943,1792
0060915943,9980
0060915943,9981
0312300700,9982
1928556221,9983
0060172789,9984
1556705069,9985
0671441035,9986
2253153982,766
2253076996,62
2253076996,9987
2266127365,573
2266128876,1689
2266128876,9988
157794304X,9989
0575072741,9990
0373264429,9991
0451205367,9992
0843953144,9993
0380712202,9994
0590431978,3630
0764551248,9995
0764551248,9996
0764550780,9997
1568848668,9267
1568848668,9266
0764550136,7056
0028613430,9998
0684870940,9999
1882606256,10000
1882606256,10001
0830732586,10002
0922729387,10003
0922729387,4129
0062505378,10004
0671829777,4404
0708837085,10005
0140042598,657
0345459164,3641
0553578790,3641
0553298046,3641
3442442508,1716
3442442508,1911
0060083263,3063
0670032808,7441
1401300901,10006
0743446291,2898
0451210816,10007
0451208552,10007
0399149848,368
0066211220,2245
0385335377,542
0060393408,10008
1890957313,10009
1890957313,10010
073882688X,10011
0425183378,10012
0425183378,10013
0684194201,10014
0307060381,10015
0792218345,6844
0792218345,10016
0553292552,5843
0786807083,10017
0425119920,60
0805002707,10018
0553566040,1866
0451456521,865
0451456521,5245
0451456521,10019
1551660202,368
0373764170,10020
0373763794,10020
0373764243,10021
0821746286,10022
0743431030,1094
067187702X,10023
0812518624,10024
0451192192,8146
0886774209,2499
0886774209,5558
0671045423,10025
0449217124,3296
042512519X,2001
0425104273,2001
0307128539,3092
0307128539,10026
006020186X,5644
006020186X,10027
0823405796,10028
0823405796,10029
0823405796,10030
225314696X,748
2070567842,1714
2070567842,7087
2070567842,10031
0446358592,1774
0446600466,129
0425098834,82
0345409051,928
0446600474,129
0140272100,1270
0446364800,1774
0679450408,50
0613028155,1240
0613028155,10032
034543014X,943
1563895730,267
1563895730,10033
1563890356,267
1563890356,10034
0345294688,1061
0345294688,1288
1566197589,4984
0871131811,1766
0375713549,6471
0061020699,256
086140324X,256
156389226X,267
156389226X,10034
156389226X,287
1401200893,267
0373650132,7788
0671786113,2257
0373822456,2257
0061092819,372
0373224540,10035
0373825617,7552
0373707711,4291
0373708130,5177
0373241739,5197
037326240X,10036
0373825692,10037
0373166613,3447
0312869592,265
0140328734,273
0140328734,10038
1563892251,267
1563892251,296
1563892464,267
1563892464,3560
038097827X,267
038097827X,3560
0312874014,265
0312873972,265
1565041992,267
1565041992,3560
014143967X,283
014143967X,4010
038070174X,10039
0804108552,2273
0373708149,1818
0373242441,10040
0451150244,142
0385134681,10039
0553350072,904
0380973634,267
0765300222,265
0441008615,267
0441008615,256
0679405828,2666
0140367470,1311
0140367470,7264
0140367470,10041
0345434803,573
037370951X,5178
0373072430,10042
0671040480,742
0449005550,10043
1551667894,4119
0373242077,583
0425177009,5076
0373834543,3099
0373834543,5186
0373707290,5186
0373226071,1822
0451201914,2238
0373822405,10044
0373063040,2650
155166500X,969
0060502320,10045
0821771949,10046
0304345350,10047
0373835558,268
0812542819,10048
0590402129,8433
0671465376,1723
0141301066,273
0515095524,904
0451628276,311
0451628276,10049
0451628276,10050
0451628276,10051
0449226182,4115
1551660237,128
059043893X,1022
0451408845,531
0451088816,2734
0515090379,2169
0373242034,10052
0373707266,10053
0373835493,268
0373835590,268
0373835582,268
0373834454,268
0373834446,268
0380810492,2235
051510521X,2169
0895774011,4028
0590440675,10054
0895775522,4028
0801957729,10055
1931081727,10056
1931081727,1150
0808520695,1359
0449242765,4704
0446329142,483
0446354678,483
0446341932,483
0060934700,267
0373834489,268
0679409033,10057
0066238501,567
0066238501,831
0553265741,368
0380977281,267
014100018X,363
1556520743,10058
1556520743,10059
088396452X,4180
1567310877,10060
0441172695,1881
0312865104,265
088001380X,10061
0965834581,10062
0373834462,268
0373834462,10063
0345357019,7526
0679433228,10064
0446529540,1977
0681415207,10065
1861870019,7608
0811826848,10066
0375756469,10067
0375756469,3804
067164405X,1441
0575061596,813
0340718153,98
0380817845,10068
0553560468,411
0312868332,10069
0446356832,483
0553263633,188
0060976977,5730
0553280325,188
0373810431,7486
0373810482,3448
0373033605,5216
0373162669,10070
0373226063,1823
0373226063,10071
0373226063,10072
0446363499,1190
1583140379,10073
0373810601,10074
037307848X,8811
0373075502,10075
0373075502,10076
0373707010,5182
1551667959,6665
0373031106,10077
0373031106,10078
0373030959,10079
0671676245,1190
0373033923,3884
051788139X,10080
0141310685,3309
0373226276,7488
0373243952,4370
0375503838,10081
0375503838,356
0373243944,4552
0373709889,5184
0373709625,10082
0373600739,7781
0373243979,10083
0345342445,93
0345350596,93
0375503269,3781
0689711522,3081
0689710895,3081
0689710895,10084
0375815147,8674
0375815147,2661
1557733856,623
0553294849,623
0553297341,623
0898153778,10085
0880117168,10086
0880117168,10087
0880117168,10088
0590462237,5577
0590462237,5578
0307115208,7383
0743260244,10089
0425115844,937
0553580523,623
0915368587,10090
0915368587,10091
0915368587,10092
0915368587,10093
0679833692,8674
0394825985,8674
0759228086,9106
067144378X,9106
0812502124,871
0812533593,871
0812533534,871
0440236061,5467
0743444523,3356
0743474325,7235
067102406X,2612
0061094560,618
0451210891,1873
0345447409,10094
0553571842,160
0936034025,10095
0553583441,160
0425168948,5072
0786817070,2589
0140230165,90
0553258176,10096
0553575538,160
1557734909,623
034546074X,1618
0152325808,10097
0439163099,10098
0449000265,10099
0307119424,7383
0064400026,7684
0064400026,258
0307117375,10100
0307117375,10101
0307128865,10102
0307128865,10103
0307128865,10104
0816738556,10105
0816738556,10106
0874065925,10107
0440403553,1758
0439080967,2327
0821769340,583
0671885634,1420
0590442988,2226
0553157124,907
0380724332,2579
0684196387,626
3596237262,3727
0140430091,10108
0140430091,10109
0140620249,1298
3499179806,10110
3499179806,10111
3453188519,10112
3453188519,10113
0140128107,10114
0060164662,577
0385470819,25
0316779423,779
0679419624,10115
0375400699,149
0151000719,663
1841950521,772
0140366857,263
0140366857,4665
2909051196,10116
2876916193,10117
2253170127,3835
2253170372,61
2253170569,61
2253001457,10118
2253140872,748
2253140872,10119
2070393577,6927
2070393577,10120
2070375609,10121
2070375722,10122
2070375722,10123
2070322068,10124
2253049417,731
2253049417,10125
2253000868,10126
2253006866,10118
2253002895,681
2253051381,10127
2253037796,10128
2857043821,10129
0061092606,151
0752804510,64
0373270089,3999
0373123205,10130
0373037481,10131
0373118333,10132
0373196725,10133
0373613601,3447
0373196679,10133
0373123167,1380
0373036582,10134
0399206868,10135
0060085444,918
0373122829,2153
037316971X,10136
0373123248,2153
0590431250,2220
0373037449,10137
0821766066,15
0892964049,2274
0618260307,731
0849995299,380
0553258656,284
0553258656,10138
067081976X,1154
0020435207,10139
0020435207,10140
0151829756,10141
0060971819,1041
096444724X,10142
0140440399,3748
0140440399,10143
0140440399,10144
0871564599,10145
0671415948,904
0440215234,890
0553290207,10146
0140149937,10147
0140444750,10148
0140444750,10149
0140017151,7932
0062740083,10150
0385491085,411
0670869902,1590
0345334930,10151
0553255851,4392
1904301088,10152
0517556278,1689
0517556278,10153
0460876171,501
0460876171,10154
0064401847,5469
0064401847,7586
0340188022,10155
0385315279,1008
051509465X,10156
0684174685,3070
0553569074,413
1571740252,3633
0425082202,10157
039607412X,904
0671641778,865
0671689711,1089
0440514428,1239
0449230279,3080
0440401224,10158
0553206575,2558
0553211013,2318
0553561278,1866
0449700712,2327
0440215978,7716
0064402967,7982
0064402967,10159
0553272586,10160
0553272586,10161
0375507507,4096
0898700744,10162
0898700744,10163
1576832899,10164
0380817705,267
0380817705,10165
0380817705,8510
0380817705,10166
0380817705,10167
0060907894,627
014018371X,83
014018371X,10168
014018371X,10169
0785107649,10170
0785107649,10171
1853261750,2445
0451197003,1311
0551031085,1130
0451139712,142
0553234811,10172
0394312066,9650
0394312066,10173
0226726770,10174
0880384514,5892
0671667815,10175
0671667815,10176
0553052268,10177
0553268945,1039
0553268945,1040
0345334515,2601
0312140940,936
0613117905,10178
0613117905,10179
0862648092,10180
0862648092,10181
074603010X,10182
074603010X,7553
0142300128,10183
0142300128,10184
0750003049,10185
0749720182,10186
0006642004,10187
0006642004,10188
0006643094,10189
0006643094,438
0689853491,1575
0689853491,10190
0744530717,9887
0679883878,3101
058242092X,4988
0749725028,10191
0434971383,10186
0805067868,10192
0811828379,1404
0811828379,10193
0140563733,10194
2253009164,10195
2070412571,10196
0440224837,542
0812520424,10197
0451198247,10198
2070362361,10199
2253152064,10200
0375726322,10201
2290314110,3587
2723407381,1397
2723407381,1398
2723407403,10202
2723407403,10203
2723407411,10202
2723407411,10203
2070513726,273
2070513726,274
2070544281,273
2070544281,274
2070544281,10204
2264027681,3514
2266120158,409
0723206015,7560
0843110589,10205
014143984X,857
014143984X,10206
014143984X,10207
2290307831,10208
0671619055,6480
2266022504,2884
2020291541,10209
2707318094,10210
2871294798,10211
287129478X,10211
226612269X,720
2070375161,282
0140274294,8593
2266085778,1455
2266085778,10212
2253001295,1410
273811167X,10213
2264028815,1388
2264028815,10214
0752853694,256
0971116288,10215
0679416781,95
0451528484,10216
0451528484,4438
156476303X,10217
2207300838,9939
2207300838,10218
0380603764,362
0345450515,10219
0671640003,10220
033390785X,4462
033390785X,10221
0156006332,4884
0451526988,10222
0606006133,414
0375725296,10223
0312420366,3653
0590673211,1420
1875657320,10224
0091832861,10225
1592247865,1298
0684852705,10226
0752817051,10227
0140176616,168
0330291610,10228
1853260657,83
0746020120,10229
0746020120,10230
0746020120,10231
0954395913,10232
0446691216,2930
1862071624,10233
1862071624,10234
0385336403,10235
1400075637,3247
1400075637,3248
1860491235,3959
044652719X,10236
0881104086,10237
075350507X,10238
2253152188,10239
0345439481,5972
3471794484,10240
0060000805,7629
0142003581,7942
156849663X,10241
1400060648,10242
014100374X,10243
0812541979,10244
0679777377,95
1585672939,10245
0007119860,10246
0061030015,10247
0531301427,7272
0140185844,10248
0743234413,3452
0743228480,3452
0743418735,4413
0671776134,4413
0965881261,10249
0140104569,10250
0330391763,10251
0330483013,10252
0312421184,10253
0747265097,10254
0618446877,138
0679725229,722
0385418485,364
0385319452,10255
0156001314,1203
0156001314,1734
1573229865,1687
0151004137,10256
1841955469,10257
0316353299,8041
1869503171,10258
0767903862,1228
0060931671,1505
0060730552,10259
009179319X,322
0743444329,6055
0743444329,10260
0812563581,1319
1558850945,10261
1575664550,15
0688145736,10262
1560796626,10263
0684191415,62
0140092501,10264
0553265520,237
074345300X,1205
1932270329,10265
0425191362,1605
0451401492,1328
0425042715,2001
0312304250,4455
0385508603,10266
0399133143,142
0570060265,10267
1558007725,999
1558007725,10268
0671882198,896
1893910245,10269
1893910245,10270
0425133516,145
0553583298,1275
0375505547,10271
0375505547,10272
0899199089,1239
0899199089,5281
0151881006,10273
0425174360,10274
0802713815,10275
0875964125,10276
0875964125,10277
0385325126,5153
0385325126,5154
0486408760,10278
039588408X,9944
1569021074,10279
044801582X,10280
044801582X,10281
0844239461,10282
0679439242,413
0671017586,10283
0385140932,10284
0646286927,10285
0646286927,3551
0385490615,7455
0887482570,10286
0800705246,10287
0929587227,8590
0684855631,1275
0934971609,10288
0345382544,10289
0679775471,4794
0156838389,307
0156838389,10290
0156838389,9487
0618129030,731
0451162463,10291
0060536705,7172
0373708300,4291
0373079621,620
0373196636,10292
0553562746,128
0373706901,3160
0373871864,10293
0373706987,5185
0373707959,9351
037370836X,5186
037324522X,10294
037370822X,10295
0373259840,10296
0373708084,917
037330157X,10297
0061082945,10298
0771086776,3622
0849938635,914
0373706200,10299
0373707061,3885
1551666030,4370
0553107232,553
0778320138,2243
0743431367,372
0689856644,10300
0440168724,542
0446527130,128
0061096024,1523
0345289420,7539
0553576666,5515
0380787865,9613
0671774514,10301
0425060772,2001
0515129739,10302
0843948698,10303
0553584898,10304
0505524236,6440
0515130419,10305
0843948078,10306
0373192398,10307
0553267159,10308
0671629972,10309
0380777304,10310
0380777304,10311
0671039938,1208
0515118230,2169
0380806304,2236
0515101222,2169
0553285947,3728
0345447867,1238
0373512112,1822
037328800X,7169
0373700474,10312
0451207963,10313
0743467191,1190
038075620X,531
0373703023,10314
0553574078,3728
055329945X,132
0373511876,10315
0515107662,531
0380820056,10316
0802705499,10317
050552435X,10318
0373224818,9474
0061083275,3223
0373195036,10319
0373121709,10320
0505524333,3889
0373036485,8397
0373121601,7407
0373168438,10321
0373121857,10322
0505522969,10323
0828003882,10324
155166450X,8817
0671737821,1744
0451205189,10325
0821747703,3321
0440213290,64
0373226934,10326
038076735X,6458
0821768107,10327
0441791212,9863
0373707169,7385
0446346438,10328
0373226950,10329
0821740121,2929
0671521446,8336
0373169299,10330
067179793X,1109
0821768441,2949
0886777755,2499
0886777755,10331
0440225868,10332
0373222467,7486
0762406984,3515
0762406984,7149
0717802418,10333
0717802418,10334
477001970X,10335
477001970X,10336
1882180887,10337
0345409663,573
1878257528,10338
0865714487,10339
0865714487,4992
0679724494,7504
0805059970,10340
0805059970,10341
0805059970,10342
0805059970,10343
0071360166,10344
0300096860,10345
0300096860,3193
039472903X,10346
0851706517,1166
0670031518,8246
0786864230,10347
1852424214,10348
0465005225,10349
0425104338,142
0451191935,142
0671792288,10350
0787955876,10351
0787955876,650
0743242602,10352
0520204514,10353
0520204514,1203
0205318088,10354
0205318088,10355
014118485X,1265
1570623449,6614
0446672483,10356
0446672483,10357
1558681752,10358
0394743644,10359
0394743644,10360
0380713810,1228
067162248X,10361
0767913973,10362
0684867486,2867
1864502118,10363
1587410133,10364
0968246907,10365
0968246907,10366
0968246907,10367
0316441791,10368
0316441791,6427
0316441791,10369
0140125086,10370
0140125086,10371
0140260234,10372
0140260234,10371
0415222818,10373
1904048145,10374
1573922110,10375
0300087152,10376
0679756450,1848
0340802995,10377
0140140328,10378
1573228583,813
0330334360,948
0140286780,8932
0803959907,10379
0803959907,10380
0679734031,4210
0761123695,10381
0060997028,220
0060997028,10382
0060997001,220
0618219196,10383
0140289216,10371
0415167914,10384
0140135154,10385
0553211684,86
0553211684,10386
0375757325,5436
0684866005,10387
0684866005,1794
0451525914,4984
0451525914,10388
185788292X,5989
0345362322,10389
0874779472,10390
0393324869,10391
0385722192,949
0743455967,142
0679758941,10392
0151104212,8590
0679430946,3398
0688164080,10393
1565840968,10394
1565840968,5730
0385094027,10395
157322829X,8476
0130957011,10396
0130957011,10397
1840463503,10398
1840463503,9926
1840463503,10399
0435240609,155
0435240609,10400
0840339402,10401
0879804211,10402
0130647608,10403
0130647608,10404
0060931361,7063
0582037670,10405
0531110397,10406
0345333152,10407
0194315193,10408
0194315193,10409
0024031216,10410
0024031216,10411
0140137793,9623
0953309819,10412
1555831753,10413
0062513982,199
006251279X,199
0345453557,10414
093077356X,10415
0060191988,4827
068483992X,10359
0425133656,10416
0874221501,10417
0451525353,10418
0451525353,10419
1563054671,10420
0345453549,10414
1580420079,10421
0713440228,10422
0441004997,1072
0698119509,1072
0689821417,10423
0689821417,10424
0689821417,10425
067086935X,10426
0816743924,10427
0816743924,10428
0765341174,871
030768993X,10429
0679434054,3154
0679434054,10430
1570960305,2236
0886777208,605
0886777208,1746
0886777550,605
0886777127,605
0886776619,605
0886776120,605
0886775639,605
0886774632,605
0886775043,6407
0886775043,9326
0886774144,605
0886774543,605
0886777739,605
0886774004,605
0886773776,605
0671701843,9927
0812535219,871
0312921098,871
0812533313,871
0812533577,871
0812500865,871
0812521358,871
0812523679,871
0812523040,871
0812533658,871
0812516850,871
0669271896,10431
0669271896,10432
0812532961,871
0812532988,871
0812532619,871
0812532635,871
0886776589,3284
0886777151,3284
0886778603,3284
0886775493,3284
0886775205,3284
0886775035,3284
0380775123,865
0380775123,4704
0380775123,605
0061020427,6735
0061020419,6735
0061059773,6735
0061056294,6735
0451458028,2926
0451459423,2926
0451458990,2926
0451458508,2926
0746030517,10433
0746030517,10434
0874936225,10435
0965987302,10436
0965987302,10437
0688161162,10438
0875962432,10439
0875962432,10440
0201632721,10441
0553379534,6760
0894716174,10442
1556432151,10443
1891400495,10444
0671025554,10445
0316542377,10446
0912500867,10447
1558506438,10448
1558506438,10449
0316779059,4891
0316779059,4890
0764550039,10450
0192800493,10451
0192800493,10452
0375815260,273
0375815260,274
0882710583,10453
0882710583,10454
0882710583,10455
0060256737,992
0060248025,992
0880887575,10456
0786880007,8347
0793800153,10457
0595006035,10458
0595093019,10458
0761107363,10459
0761107363,10460
0515136379,368
0515136530,368
0553288202,1418
0812545990,5507
0671524313,4892
051513628X,368
0912500522,10461
0912500549,10462
0451529014,2926
0886777593,3284
0886777011,3284
0385294638,542
0486275728,5407
156402976X,10463
156402976X,10464
0895779129,7515
0060950536,10465
0895295458,10466
0895295458,10467
0688117619,10468
0671027441,10469
0590448293,2226
0590448285,2228
059046597X,5577
059046597X,5578
0590455788,5577
0590455788,5578
0590455788,10470
0439222303,2167
0439222303,10471
0786710330,10472
0786814241,4671
0439176824,3074
0590956159,2224
0590010891,962
0590010891,7841
0142302163,10473
038071907X,5376
1565111575,10474
1565111575,10475
1567187293,4568
1561008931,10476
0671038931,10477
0671038931,10478
1570420564,10479
1570420564,10480
0373691653,10070
0448426862,10481
0448426862,141
0448426862,10482
059047054X,2228
0881848603,10483
0806512318,10484
0806512318,10485
0806512318,15
0394563131,10486
0394553284,10486
0688047211,10487
0151879834,5024
0345351738,1063
0451125452,142
0451149513,142
037328960X,2255
093317490X,2069
0764550349,10488
0764550349,10489
0373638167,10490
0441693237,4496
1572970944,4496
0441000762,4496
1559029897,10491
0679805265,2554
0394843509,10492
0373765649,6200
0373642970,10493
0373642962,10493
0373642954,10494
0373642946,10494
0373642938,10494
0373642911,10494
0373642903,10494
0373642857,10494
0373642849,10494
0373642822,10494
037364292X,10494
0373614918,10494
0373632452,3299
0373632452,10495
0440219035,10496
0373619472,10494
0373619499,10494
0373619502,10494
0373614896,10494
0373638078,10490
0803298145,10497
0803298145,10498
0803298145,805
0743486625,1389
034528710X,2210
0671803530,10499
037361490X,10494
0590880748,596
0590879979,2224
0590880780,2224
0590880780,830
0679811761,10492
0440920221,10500
0698119916,10501
0441007732,2170
097089726X,10502
097089726X,10503
037379116X,10504
0060506989,10505
0451191579,7455
0375706933,3065
0345423038,10506
0553073273,3641
038513097X,10507
0394531094,10486
0394531094,10508
0786807555,10509
0373614845,10494
0553290851,128
0886774829,3974
0886774500,3974
0886775426,3974
0886775957,3974
0671693816,1291
0785276890,10510
0743445813,2931
0743445813,10511
0843949856,6015
0440222109,2810
1565928431,10512
1931836876,10513
1931836876,10514
1931836876,10515
1931836876,10516
1931836876,10517
096265342X,10518
096265342X,10519
0596000588,10520
0596000588,10521
1565927206,10522
1565927206,10523
1565927206,10524
1565926994,10525
1565926994,10526
0486211339,10527
0486211339,10528
0914918346,10529
0835605728,10530
0072131780,10531
042504842X,10532
0441760066,10533
0553268546,10534
0671831593,10534
0445201223,3177
0446912689,3177
0671559060,8694
0671019813,122
0671019813,10535
0061097195,10536
0441653162,2490
0441653162,10537
0671440683,10538
0441775578,10539
0671002570,2359
0671002570,2358
0671002570,10540
0671656597,4215
0380896354,1389
0441091660,597
0671698508,10541
0451132319,5821
0345370732,3361
0812525752,1295
0425074498,9187
0345296052,731
0523485263,2354
0879977051,10542
0446890359,10543
0441896448,10544
0380699575,576
0942024001,10545
052547014X,10546
0892131144,10547
067183276X,10548
0812533496,1295
0345296044,731
0671658131,10549
0671658131,3349
0441102573,1389
0553287737,1694
0812521048,605
0345368959,432
0345285980,432
0553248456,9206
0451161343,142
0451161343,3292
0879977620,865
0879979623,865
0879979623,9745
044106857X,865
0879978066,865
0345315642,865
0886771854,865
0886771854,10550
0886771854,10551
0451454081,783
0886770963,865
0886774519,865
0879978155,865
0879978155,10552
0345303067,1063
0671448757,865
0441892558,865
0886770750,865
0812500067,865
0879978570,865
0671440349,10553
0671833073,7158
0671633295,7158
0553291165,971
0671632671,2355
0671618733,2355
0441159354,865
0553231251,10554
0345288300,865
0671448773,865
0879979283,865
0886770416,865
0425058646,10555
0671465414,10548
0671794264,2279
044018178X,871
0441138764,9291
0441918107,871
0061099643,2680
0451452941,783
0451452305,783
0451454499,783
0671832972,10556
0671836323,10557
0441065848,9291
0425058190,871
0786014652,10558
0743424387,5322
0800758056,4542
047121888X,117
1588720284,10559
0345460693,1618
0446613681,9357
0886773199,605
0553574582,1091
0886772222,605
0886772559,605
0886771897,605
0886772850,605
0671578510,10560
0786006579,10561
0061098353,10562
0756400147,3976
0449007383,435
0802773524,10563
0425170470,10564
0878331824,1648
0878331824,1649
0060937645,10465
0789488914,10565
0020960808,10566
0449703274,10567
0380542625,8494
0312983220,4462
0515135747,10568
0071414975,10569
0071383832,10569
0071383832,4340
1855858320,10570
1400047064,10571
1570671273,10572
1570671273,10573
0062517791,10574
0062517821,10575
089529768X,6390
0071407944,10569
0446521612,10576
1562059513,10577
1562059513,10578
0441116868,10579
0425052990,10580
0425062856,579
044921852X,9942
0758201931,10581
0340182563,10582
0385018681,10583
0446936383,10584
0460016989,10585
0932870171,10586
0932870171,10587
0394730526,10588
0133143023,10589
0671795988,10590
0801615194,10591
0801615194,10592
0139634479,10593
0679504885,10594
0882293613,7455
0882293613,10595
0030632366,3729
0882840185,10596
0897890272,10597
0897890272,10598
0898620406,10599
0898620406,10600
0030589533,10601
0151712824,5533
0312191952,10602
0312019009,2064
